docDOI,docSection,docAuthor,docTitle,docAcceptDate,docPaymentDate,docPublishDate,docPrintIssue,docPrintNotes,docNumPagesPrint,docEditor,docCoordinator,docProofReader,docSE1,docSE2,docEnteredDate,docCopyEditBeginDate,docCopyEditCompleteDate,docSendSEDate,docReturnSEDate,docSendAuthorDate,docReturnAuthorDate,docFinalizeDate,docOpenAccess,docTranslation,docAdConflicts,docCollectionCode1
171165,Practice,Gjerde,Contact lens–related Pseudomonas aeruginosa keratitisContact lens–related Pseudomonas aeruginosa keratitisContact lens–related Pseudomonas aeruginosa keratitisContact lens–related Pseudomonas aeruginosa keratitisContact lens–related Pseudomonas aeruginosa keratitisContact lens–related Pseudomonas aeruginosa keratitisContact lens–related Pseudomonas aeruginosa keratitisContact lens–related Pseudomonas aeruginosa keratitis,05-Dec-17,,15-Jan-18,,,1,Vicky,Olivier,Olivier,KP,,8-Dec-17,14-Dec-17,15-Dec-17,15-Dec-17,15-Dec-17,15-Dec-17,18-Dec-17,18-Dec-17,FALSE,FALSE,"ophthalmology, infections, microbiology","504, 490, 154, 199"
180298,Commentary,Bombard,Canada's Genetic Non-discrimination Act,05-Apr-18,,14-May-18,,Told author's media person tentative pub date of May 14 (kb),2,Kate,Olivier,Erin,KP,NA,5-Apr-18,17-Apr-18,17-Apr-18,17-Apr-18,19-Apr-18,19-Apr-18,20-Apr-18,23-Apr-18,FALSE,FALSE,"Genetic testing and discrimination, Canadian and Quebec governments, Huntington disease","488, 25, 165, 456"
69635,Letter,Green,RE: Exploring the concept of vulnerability in health care,05-Apr-18,,, ,"DK: Post, Publish and consider for Print",1,,Erin,,,,5-Apr-18,,,,,,,,TRUE,TRUE,,
69637,Letter,Fuller,Poverty as a medical condition,05-Apr-18,,, ,"DK: Post, Publish and consider for Print",1,,Olivier,,,,5-Apr-18,,,,,,,,TRUE,TRUE,,
733048,Letter, Bhutta,"Response to MacDonald, 732980",05-Apr-17,,23-May-17,,,,Lea,Olivier,,,,,,,,,,,,TRUE,TRUE,,
733045,Letter, Salem,Clarification of results,05-Apr-17,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,
733488,Letter,Cooper,The Canadian Medical Association should support a medical access stream for cannabis,04-Oct-17,,18-Dec-17,January 2018,Alert DK ahead of publication: she'll need to give CMA a heads up,1,Lea,Olivier,Erin,DK,,5-Oct-17,17-Nov-17,17-Nov-17,17-Nov-17,17-Nov-17,17-Nov-17,20-Nov-17,22-Nov-17,TRUE,TRUE,,
733490,Letter,Xie,Re: Take-home Naloxone,04-Oct-17,,18-Dec-17,January 2018,"DE: Post, Publish and consider for Print",1,Vicky,Erin D,,DK,,6-Oct-17,24-Nov-17,24-Nov-17,24-Nov-17,26-Nov-17,28-Nov-17,29-Nov-17,30-Nov-17,TRUE,TRUE,,
180273,Practice,Zhi,Monilethrix,04-May-18,,30-Jul-18,,,1,,Erin,,,,7-May-18,,,,,,,,FALSE,TRUE,,
170453,Guideline,Shah,The management of chronic hepatitis C: 2018 guideline update from the Canadian Association for the Study of the Liver,04-May-18,,4-Jun-18,,,11,Vicky,Erin,Olivier,DK,NA,4-May-18,7-May-18,8-May-18,8-May-18,9-May-18,9-May-18,14-May-18,16-May-18,TRUE,TRUE,"Hepatology, liver, hepatitis C, guideline","189, 28, 170, 538"
180265,Practice,Bachmeyer,Bullous cutaneous larva migrans: a diagnostic success of teledermatology,04-May-18,,23-Jul-18,,,1,,Olivier,,,,7-May-18,,,,,,,,TRUE,TRUE,,
170196,Commentary,Rocker,Harms of overoxygenation in patients with exacerbation of chronic obstructive pulmonary disease,04-May-17,,5-Jun-17,November 2017,,2,Lea,Erin D,Erin,KP,,5-May-17,10-May-17,11-May-17,11-May-17,15-May-17,15-May-17,16-May-17,18-May-17,FALSE,FALSE,"COPD, respiratory medicine, patient safety, oxygen","47, 157, 2, 346"
150465,Practice,Ismail,Human papillomavirus vaccines,04-May-17,,25-Sep-17,,,2,Vicky,Olivier,Olivier,DK,,20-Jun-17,18-Jul-17,28-Jul-17,28-Jul-17,12-Aug-17,14-Aug-17,22-Aug-17,5-Sep-17,FALSE,FALSE,"HPV, anal cancer, vaginal cancer, cancers, vaccines","514, 273, 32, 433"
733111,Letter,Lianping Ti,Hepatitis C testing in Canada: Don't leave  boomers,04-May-17,,26-Jun-17,,No longer consider for print-DK,,Lea,Olivier,,,,,,,,,,,,TRUE,TRUE,,
733113,Letter,Aki Nilanga Bandara,"""E- cigarette as a smoking cessation tool""",04-May-17,,,,Do not publish (DK decided at SE review),,,,,,,,,,,,,,,TRUE,TRUE,,
69353,Letter,Trusler ,RE: Diagnosis and management of low back pain in primary care,04-Mar-18,,,,KP: Post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
69354,Letter,Gabor,"RE: Doctor on Board?""",04-Mar-18,,,,KP: Post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
170547,Practice,Saltman,Löfgren syndrome in acute sarcoidosisLöfgren syndrome in acute sarcoidosisLöfgren syndrome in acute sarcoidosisLöfgren syndrome in acute sarcoidosisLöfgren syndrome in acute sarcoidosisLöfgren syndrome in acute sarcoidosisLöfgren syndrome in acute sarcoidosisLöfgren syndrome in acute sarcoidosis,04-Jul-17,,2-Oct-17,,To Prod. Sept. 8 to remove panel D from Fig. 1,1,Lea,Olivier,Olivier,DK,,6-Jul-17,1-Sep-17,5-Sep-17,5-Sep-17,8-Sep-17,12-Sep-17,14-Sep-17,15-Sep-17,FALSE,FALSE,"Sarcoidosis, Lofgren syndrome, respiratory medicine, rheumatology, internal medicine","504, 158, 157, 398"
170767,Editorial,Morin,A national health care data network is overdue,04-Jul-17,,24-Jul-17,August 2017,,1,Vicky,Olivier,Olivier,,,4-Jul-17,5-Jul-17,5-Jul-17,6-Jul-17,7-Jul-17,7-Jul-17,9-Jul-17,10-Jul-17,TRUE,TRUE,"health policy, Canadian government, data repositories, electronic health records","456, 165, 170"
733313,Letter,Busse ,"Response to Weinberg, 733244",04-Jul-17,,2-Oct-17,,DK: post and publish,,Vicky,Olivier,,,,,,,,,,,,TRUE,TRUE,,
733307,Letter,Wong,Natural health products/complementary and alternative medicine and Health Canada,04-Jul-17,,10-Oct-17,,DK: post and publish (with revisions),,Lea,Olivier,,,,,,,,,,,,TRUE,TRUE,,
733309,Letter,Marski,Medical education should be tuition-free at all levels,04-Jul-17,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,
68883,Letter,Workman,December 2018 CMAJ cover title for this Research (Synopsis),04-Jan-18,,,,"KP: Post only. Gosh, an odd pair of responses last week….",,,NA,,,,,,,,,,,,TRUE,TRUE,,
160975,Commentary,Friedman,Weight-related stigma and health policy,04-Jan-17,,13-Feb-17,August 2017,,2,Lea,Olivier,Olivier,KP,,10-Jan-17,20-Jan-17,23-Jan-17,23-Jan-17,24-Jan-17,26-Jan-17,27-Jan-17,30-Jan-17,FALSE,FALSE,"Obesity, health policy","334, 165, 170"
170955,Commentary,Mamdani,Laying the digital and analytical foundations for Canada’s future health care system,04-Dec-17,,8-Jan-18,,19 Dec: VB sent to AU and PR in parallel,2,Vicky,Erin D,Erin,KP,,13-Dec-17,14-Dec-17,14-Dec-17,14-Dec-17,14-Dec-17,15-Dec-17,18-Dec-17,19-Dec-17,FALSE,FALSE,"health services, electronic health records, data, analytics","10, 456, 165, 346"
170420,Review,Beaudoin,Evaluation of the patient with a pleural effusion,04-Dec-17,,12-Mar-18,,,5,Lea,Olivier,170880,KP,DK,2-Jan-18,15-Jan-18,23-Jan-18,23-Jan-18,26-Jan-18,30-Jan-18,7-Feb-18,9-Feb-18,FALSE,FALSE,"Pleural effusion, respiratory disease, screening and diagnostic tests","157, 105, 383"
170464,Practice,Alabi,Acute strongyloidiasis in a child recently returned from vacation in Cuba,04-Aug-17,,20-Nov-17,January 2018,CE complete Oct. 30; Figs. 1 and 2 are uneditable; ONH to email AU to obtain editable one. Prod. Obtained hi-res figs from publisher site ,3,Lea,Olivier,DK,,,23-Aug-17,17-Oct-17,30-Oct-17,1-Nov-17,3-Nov-17,3-Nov-17,7-Nov-17,7-Nov-17,FALSE,FALSE,"strongyloidiasis, infectious diseases, pediatrics, travel medicine","518, 72, 213, 154, 170, 537"
170648,Practice,Plourde,Congenitally transmitted Chagas disease in Canada: a family cluster,04-Aug-17,,4-Dec-17,March 2018,,3,Vicky,Olivier,Erin D,DK,,23-Aug-17,26-Oct-17,1-Nov-17,1-Nov-17,5-Nov-17,7-Nov-17,10-Nov-17,17-Nov-17,FALSE,FALSE,"Immigrants, Latin America, Chagas disease","538, 518, 154, 170, 213"
170508,Practice,Khandelwal,Risks of novel therapeutics: gonococcemia in an immune-suppressed patient receiving eculizumab,04-Aug-17,,18-Dec-17,,,3,Vicky,Olivier,Erin,DK,,24-Aug-17,17-Nov-17,21-Nov-17,21-Nov-17,26-Nov-17,27-Nov-17,30-Nov-17,1-Dec-17,FALSE,FALSE,"Sexually transmitted diseases, eculizumab","328, 518, 273, 32, 154,  537"
69612,Letter,Warshawski,RE: The Need for Canada to Tax Sugar-sweetened Beverages,04-Apr-18,,,,DK: Post and Publish only,2,,Olivier,,,,11-Apr-18,,,,,,,,TRUE,TRUE,,
69633,Letter,Denton,RE: photoplethysmography using cell phone,04-Apr-18,,,,Deleted,,,NA,,,,,,,,,,,,TRUE,TRUE,,
170265,Practice,Fernando,Iatrogenic pulmonary air embolism,04-Apr-17,,21-Aug-17,,,1,Vicky,Erin D,Erin D,DK,,5-Apr-17,10-Jul-17,12-Jul-17,12-Jul-17,14-Jul-17,17-Jul-17,18-Jul-17,19-Jul-17,FALSE,FALSE,"embolism, imaging, cardiothoracic, respiratory  ","504, 157, 195"
170370,Editorial,Weir,Dementia-friendly communities: where home care and mental health intersect,04-Apr-17,,24-Apr-17,May 2017,,2,Lea,Erin D,Erin,DK,,4-Apr-17,4-Apr-17,4-Apr-17,4-Apr-17,5-Apr-17,5-Apr-17,5-Apr-17,6-Apr-17,TRUE,TRUE,"dementia, alzheimer disease, geriatric medicine, psychiatry, mental illness","35, 271, 87"
170968,Practice,Hudzik,J-waves in hypothermia,03-Oct-17,,27-Nov-17,January 2018,,1,Vicky,Erin D,Erin,DK,,11-Oct-17,25-Oct-17,1-Nov-17,1-Nov-17,3-Nov-17,3-Nov-17,6-Nov-17,8-Nov-17,FALSE,FALSE,"Cardiology, emergency medicine, ECG, homelessness, inner city health","504, 2, 14, 531, 532"
170498,Commentary,Young,Delivering primary health care in Canada's North,03-Oct-17,,13-Nov-17,,,2,Jennifer,Olivier,,,,4-Oct-17,11-Oct-17,11-Oct-17,17-Oct-17,17-Oct-17,19-Oct-17,20-Oct-17,31-Oct-17,FALSE,FALSE,"First Nations people, northern health care","370, 383, 438, 10"
171126,Commentary,Lavergne,Financial incentives for physicians to improve health care,03-Oct-17,,11-Dec-17,January 2018,linked to 160816-res (coincide publication) and 170092-res (pubd Oct 2 2017),2,Vicky,Erin D,Erin D,KP,,6-Oct-17,10-Nov-17,13-Nov-17,13-Nov-17,14-Nov-17,14-Nov-17,16-Nov-17,17-Nov-17,FALSE,FALSE,"Canadian government, incentives, payments, health care coverage","456, 465, 113, 10 "
733483,Letter,Braillon,Smoking is the first cause of morbidity and death in psychiatric settings ,03-Oct-17,,11-Dec-17,February 2018,"DK: Post, Publish and consider for Print",,Lea,Erin D,Olivier,DK,,,7-Nov-17,7-Nov-17,7-Nov-17,7-Nov-17,7-Nov-17,7-Nov-17,9-Nov-17,TRUE,TRUE,,
733481,Letter,Finestone,"""What role does Humanity play in assessing and treating alcohol use disorder?""",03-Oct-17,,5-Feb-18,,DK: Post and Publish only,1,Lea,Erin D,,DK,,,17-Nov-17,17-Nov-17,17-Nov-17,17-Nov-17,,,,TRUE,TRUE,,
171302,Commentary,Silver,"Physician retirement: gender, geography, flexibility and pensions",03-Nov-17,,11-Dec-17,January 2018,KP said print with 170841-medsoc,2,Lea,Erin D,Erin,KP,,6-Nov-17,13-Nov-17,13-Nov-17,13-Nov-17,14-Nov-17,14-Nov-17,15-Nov-17,21-Nov-17,FALSE,FALSE,"Physician retirement in Canada, careers, rural medicine, physician health","10, 168, 347, 438"
160665,Practice,Grijsen,Kerion,03-Nov-16,,23-May-17,August 2017,,1,Vicky,Erin D,,,,7-Nov-16,16-Mar-17,29-Mar-17,29-Mar-17,4-Apr-17,6-Apr-17,12-Apr-17,19-Apr-17,FALSE,FALSE,"dermatology, antifungal","504, 154, 22"
180587,Editorial,Patrick,A home for patient-oriented research within the CMAJ Group,03-May-18,,22-May-18,,,1,Kate,Olivier,Erin,DK,NA,3-May-18,3-May-18,3-May-18,3-May-18,4-May-18,4-May-18,4-May-18,7-May-18,TRUE,TRUE,"patient-oriented research, patient concerns and quality of life, kidney dialysis, itching, cramping, restless legs",540
180588,Coda,Hancock,"Governance for a healthy, just and sustainable future ",03-May-18,,22-May-18,,,1,Vicky,Erin,,KP,DK,3-May-18,3-May-18,3-May-18,3-May-18,3-May-18,3-May-18,3-May-18,4-May-18,FALSE,TRUE,"government, United Nations, public health, health services, OECD","170, 200, 143, 467"
170348,Humanities,Sanatani,Should I have played death's advocate?,03-May-17,,20-Nov-17,January 2018,,2,Lea,Olivier,Erin,BJS,KP,5-May-17,25-Oct-17,25-Oct-17,25-Oct-17,25-Oct-17,30-Oct-17,30-Oct-17,2-Nov-17,FALSE,FALSE,"MAID, cancer, end-of-life care and decisions","526, 474, 524, 109"
170116,Commentary,Gabb,Geographic location as a modifiable cardiac risk factor,03-Mar-17,,3-Apr-17,August 2017,,2,Lea,Erin D,Olivier,KP,,6-Mar-17,10-Mar-17,13-Mar-17,13-Mar-17,13-Mar-17,13-Mar-17,14-Mar-17,15-Mar-17,FALSE,FALSE,"Cardiovascular medicine, telehealth, CANHEART study, rural health and medicine","151, 438, 170"
161364,Practice,Joswig,Traumatic pseudoaneurysm of the superficial temporal artery,03-Jan-17,,19-Jun-17,,,1,Vicky,Erin D,Erin,,,6-Jan-17,25-May-17,26-May-17,26-May-17,2-Jun-17,2-Jun-17,5-Jun-17,5-Jun-17,FALSE,FALSE,"Falls, long-term care, pseudoaneurysm","504, 94, 323"
161323,Practice,Bachmeyer,Demodex folliculitis,03-Jan-17,,26-Jun-17,,,1,Vicky,Erin D,Erin,,,10-Jan-17,25-May-17,29-May-17,29-May-17,5-Jun-17,6-Jun-17,7-Jun-17,7-Jun-17,FALSE,FALSE,"skin rash, mites, dermatology, amoxicillin","504, 22, 154"
161293,Commentary,Mitchell,Reducing the burden of lower respiratory tract infections in infants in the Canadian Arctic,03-Jan-17,,27-Mar-17,,,2,Kate S,Erin D,Erin,KP,NA,12-Jan-17,10-Feb-17,10-Feb-17,10-Feb-17,13-Feb-17,13-Feb-17,27-Feb-17,28-Feb-17,FALSE,FALSE,"lung infection, infants, Canadian Arctic, antiviral agents, influenza vaccine","157, 72, 370, 433, 210"
161507,True or false quiz,Crain,"62. To quit smoking, nicotine replacement therapy (NRT) is the most effective drug aid",03-Jan-17,,9-Nov-17,,,,Vicky,,,,,,,,,,,,,TRUE,TRUE,,
69128,Letter,Pupko,Questions for the authors,03-Feb-18,,7-May-18,,DK: Post and publish *ONLY IF THE AUTHORS RESPOND. THANKS!,1,Lea,Olivier,Erin,,,6-Feb-18,28-Mar-18,28-Mar-18,28-Mar-18,28-Mar-18,29-Mar-18,29-Mar-18,3-Apr-18,TRUE,TRUE,,
180263,Commentary,Detsky,Failure to Cope,03-Apr-18,,30-Apr-18,June 2018,,2,Kate,Erin D,Erin,KP,NA,3-Apr-18,6-Apr-18,9-Apr-18,9-Apr-18,9-Apr-18,10-Apr-18,11-Apr-18,12-Apr-18,FALSE,FALSE,"older adults, home care, emergency department","10, 2, 467, 538"
161486,Review,Kline,Primary aldosteronism: a common cause of resistant hypertension,03-Apr-17,,5-Jun-17,November 2017,,6,Lea,Erin D,Erin,KP,DK,3-Apr-17,24-Apr-17,28-Apr-17,28-Apr-17,15-May-17,16-May-17,18-May-17,19-May-17,FALSE,FALSE,"hypertension, drugs for hypertension, cardiovascular medicine, endocrinology, metabolism","17, 151, 152, 398, 105, 383"
733042,Letter,Guttmann,"Response to McGuffin, 733005",03-Apr-17,,29-May-17,,No longer consider for print- DK,,Lea,Erin,,,,,,,,,,,,TRUE,TRUE,,
733018,Letter,Reid,"Response to Editorial 2017mar20 ""Trump travel ban",03-Apr-17,,5-Jun-17,July 2017,DK: Publish and consider for print,,Lea,Olivier,,,,,,,,,,,,TRUE,TRUE,,
170360,True or false quiz,Crain,66. Patients with end-stage kidney disease who need dialysis prefer treatment in a clinical setting with the assistance of a health care professional,03-Apr-17,,4-Jan-18,,,,Lea,,,,,,,,,,,,,TRUE,TRUE,,
170660,Practice,Morgan,hoarseness of unclear origin in adults,02-Oct-17,,22-Jan-18,April 2018,,1,Jennifer,Erin D,Olivier,DK,DK,17-Oct-17,15-Nov-17,22-Nov-17,28-Nov-17,10-Dec-17,14-Dec-17,18-Dec-17,8-Jan-18,FALSE,FALSE,"Laryngytis, cancer, hoarseness","97, 207, 514"
733485,Letter,Kumar,"Re. ""Medical marijuana: Is it really time to lighten up?""",02-Oct-17,,,,"AU has resubmitted as 68946. At DK's request, sent back to AU with request to shorten and connect better to editorial. He may or may not resubmit (19 Dec) DK: Ok for post and publication. Will need some tweaking at the publication proof stage",3,Vicky,Olivier,,,,5-Oct-17,23-Nov-17,24-Nov-17,24-Nov-17,5-Dec-17,19-Dec-17,,,TRUE,TRUE,,
69859,Letter,Arango,A made in Canada sugary drink levy can help reduce intake while also being mindful of addressing health disparities,02-May-18,,,,"KP: Post, Publish and consider for Print",,,Erin D,,,,3-May-18,,,,,,,,TRUE,TRUE,,
170142,Practice,Chou,Brown tumours of the spine presenting with acute urine incontinence,02-May-17,,5-Sep-17,October 2017,Back to DK for cuts to text Aug. 15. FromAU Aug. 16; back to AU Aug. 16 to get changes in pdf highlighted,1,Lea,Olivier,Vicky,DK,,2-May-17,1-Aug-17,1-Aug-17,1-Aug-17,14-Aug-17,15-Aug-17,16-Aug-17,18-Aug-17,FALSE,FALSE,"brown tumours, spine, orthopedic surgery, hypophosphatemia, hypercalcemia, emergency medicine, endocrinology","504, 195, 152, 96, 2"
180078,Practice,Liu,Malignant intertrigo,02-Mar-18,,14-May-18,,To Production to crop images Apr. 19,1,Lea,Erin D,Olivier,DK,NA,5-Mar-18,6-Apr-18,6-Apr-18,6-Apr-18,19-Apr-18,19-Apr-18,23-Apr-18,23-Apr-18,FALSE,FALSE,"Breast cancer, dermatology, dermatitis, chemotherapy drugs, allergy, adverse drug reactions","504, 22, 328, 207, 196"
171355,Practice,Agabawi,"Gonococcal meningitis, ischemic stroke and disseminated gonococcal infection",02-Mar-18,,,,"DK has concerns about the patient consent—it was obtained from a university REB with no details as to why they granted consent for publication of a case report of a cognitively impaired, vulnerable patient. She has contacted the authors and is waiting to hear more.",3,Sarah,Erin D,,DK,,6-Mar-18,17-Mar-18,17-Mar-18,17-Mar-18,,,,,FALSE,FALSE,,
171371,Practice,Wang,Cytisine,02-Mar-18,,14-May-18,,,1,Kate,Erin D,Erin,DK,NA,8-Mar-18,6-Apr-18,9-Apr-18,9-Apr-18,19-Apr-18,19-Apr-18,23-Apr-18,24-Apr-18,FALSE,FALSE,"smoking cessation drugs (cytisine, Tabex, Cravv, zpharm, natural health products)","514, 144, 383"
180212,Humanities,Sibbald,"""Poetry will help you be human""",02-Mar-18,,7-May-18,,,2,Lea,Erin D,Erin,KP,,5-Mar-18,26-Mar-18,27-Mar-18,27-Mar-18,4-Apr-18,4-Apr-18,4-Apr-18,6-Apr-18,FALSE,FALSE,"Physician health, mental health, poetry, art and medicine, medical careers","474, 168, 347, 161"
171315,Review,Abrams,Diagnosing and managing drug allergy,02-Mar-18,,30-Apr-18,,,6,Lea,Olivier,Olivier,KP,DK,15-Mar-18,28-Mar-18,5-Apr-18,5-Apr-18,10-Apr-18,12-Apr-18,13-Apr-18,16-Apr-18,FALSE,FALSE,"drug allergy, drug  adverse reactions, penicillins, cephalosporins","196, 328, 383"
171452,Practice,Wan ,Lyme carditis and atrioventricular block,02-Mar-18,,22-May-18,,,1,Vicky,Olivier,Olivier,DK,,7-Mar-18,20-Apr-18,23-Apr-18,23-Apr-18,26-Apr-18,26-Apr-18,30-Apr-18,2-May-18,FALSE,FALSE,"lyme diseases, ticks, insects, cardiovascular","514, 2, 170, 14"
69338,Letter,Chauhan,"""What can be done for in-flight emergencies",02-Mar-18,,,,KP: Post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
69339,Letter,Desapriya,"""RE: Useful resources""",02-Mar-18,,,,KP: Post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
69340,Letter,Rawson,RE: Access to New Drugs for Rare Disorders in Canada,02-Mar-18,,,,KP: Post and Publish only,,,Erin D,,,,6-Mar-18,,,,,,,,TRUE,TRUE,,
69342,Letter,De la Pena,RE: on flight emergency,02-Mar-18,,,,KP: Post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
161388,Practice,Wyne,Subclinical hypothyroidism in pregnancy,02-Mar-17,,17-Jul-17,August 2017,Schedule in the same issue as 170021-fiveSchedule in the same issue as 170021-fiveSchedule in the same issue as 170021-fiveSchedule in the same issue as 170021-five,1,Vicky,Erin D,Olivier,DK,,23-Mar-17,9-Jun-17,19-Jun-17,19-Jun-17,22-Jun-17,23-Jun-17,30-Jun-17,30-Jun-17,FALSE,FALSE,"Pregnancy, endocrinology, thyroid ","514, 415, 159, 152"
171530,Commentary,Kershaw,The need for health in all policies in Canada,02-Jan-18,,22-Jan-18,June 2018,linked commentary,2,Vicky,Olivier,Olivier,KP,,2-Jan-18,2-Jan-18,2-Jan-18,2-Jan-18,3-Jan-18,3-Jan-18,5-Jan-18,8-Jan-18,FALSE,FALSE,"health policy, government of canada, social determinants of health","10, 113, 165, 538"
171261,Practice,Mathew,Swallowing-Induced Atrial Tachycardia,02-Jan-18,,23-Apr-18,,,3,Sarah,Olivier,Olivier,DK,,11-Jan-18,25-Feb-18,10-Mar-18,10-Mar-18,20-Mar-18,20-Mar-18,26-Mar-18,28-Mar-18,FALSE,FALSE,"tachycardia, radiofrequency ablation, beta-blockers, metoprolol, calcium channel blockers","518, 398, 271, 14"
171238,Humanities,Monnais,"Immunizing in the age of apathy: measles vaccination in Canada, 1963-1998",02-Jan-18,,3-Apr-18,,,3,Kate,Olivier,Olivier,KP,NA,,24-Jan-18,26-Jan-18,26-Jan-18,29-Jan-18,31-Jan-18,1-Mar-18,6-Mar-18,TRUE,FALSE,"Vaccination, measles, mumps, rubella, health services, pediatrics","527, 433, 119, 72, 10 "
68877,Letter,Gotlib,EHRs: physicians must lead,02-Jan-18,,26-Feb-18,,KP: Post and Publish only,1,Kate,Erin D,,,,4-Jan-18,8-Feb-18,8-Feb-18,8-Feb-18,12-Feb-18,,,12-Feb-18,TRUE,TRUE,,
68875,Letter,Munn,Direct cost of motorcycle crashes,02-Jan-18,,,,KP: Post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
180125,Commentary,Reid,Smoking cessation and heart disease: Let’s get systematic,02-Feb-18,,26-Mar-18,,,2,Kate,Erin D,Erin,KP,NA,12-Feb-18,22-Feb-18,22-Feb-18,22-Feb-18,26-Feb-18,26-Feb-18,26-Feb-18,9-Mar-18,FALSE,FALSE,"smoking cessation (varenicline, bupropion), acute coronary syndrome","151, 144"
161242,Guideline,Thombs,Recommendations on behavioural interventions for the prevention and treatment of cigarette smoking among school-aged children and youth,02-Feb-17,,27-Feb-17,March 2017,,7,Kate S,Olivier,Olivier,DK,NA,3-Feb-17,3-Feb-17,7-Feb-17,7-Feb-17,8-Feb-17,8-Feb-17,10-Feb-17,14-Feb-17,TRUE,TRUE,"smoking cessation, pediatrics","144, 383, 72, 189"
161375,True or false quiz,Crain,59. Much evidence supports use of high-dose psychostimulants for symptoms of attention-deficit/hyperactivity disorder in adolescents and adults,02-Dec-16,,28-Sep-17,,,,Lea,,,,,,,,,,,,,TRUE,TRUE,,
